data,tags
"  He heard, and madly at the motion pleased,  His polish'd bow with hasty rashness seized.  'Twas form'd of horn, and smooth'd with artful toil:  A mountain goat resign'd the shining spoil.  Who pierced long since beneath his arrows bled;  The stately quarry on the cliffs lay dead,  And sixteen palms his brow's large honours spread:  The workmen join'd, and shaped the bended horns,  And beaten gold each taper point adorns.  This, by the Greeks unseen, the warrior bends,  Screen'd by the shields of his surrounding friends:  There meditates the mark; and couching low,  Fits the sharp arrow to the well-strung bow.  One from a hundred feather'd deaths he chose,  Fated to wound, and cause of future woes;  Then offers vows with hecatombs to crown  Apollo's altars in his native town.",The Iliad by Homer
"The table was a large one, but the three were all crowded together atone corner of it: ‘No room! No room!’ they cried out when they saw Alicecoming. ‘There’s PLENTY of room!’ said Alice indignantly, and she satdown in a large arm-chair at one end of the table.",Alice's Adventures in Wonderland by Lewis Carroll
As they walked home%2c Elizabeth related to Jane what she had seen passbetween the two gentlemen; but though Jane would have defended eitheror both%2c had they appeared to be in the wrong%2c she could no more explainsuch behaviour than her sister.,Pride and Prejudice by Jane Austen
"—What is he? he asked. What does he do? Wasn’t he in the stationeryline? I fell foul of him one evening, I remember, at bowls.",Ulysses by James Joyce
"‘Idiot!’ said the Queen, tossing her head impatiently; and, turning toAlice, she went on, ‘What’s your name, child?’",Alice's Adventures in Wonderland by Lewis Carroll
"The same flesh and blood as one's self!  Oh, I hope not! exclaimedLord Henry, who was scanning the occupants of the gallery through hisopera-glass.",The Picture of Dorian Gray by Oscar Wilde
"‘Pray don’t trouble yourself to say it any longer than that,’ saidAlice.",Alice's Adventures in Wonderland by Lewis Carroll
"—How is that? Martin Cunningham said. Left him weeping, I suppose?",Ulysses by James Joyce
He shook his head. “I wish I could call her amiable. It gives me pain tospeak ill of a Darcy. But she is too much like her brother--very%2c veryproud. As a child%2c she was affectionate and pleasing%2c and extremely fondof me; and I have devoted hours and hours to her amusement. But she isnothing to me now. She is a handsome girl%2c about fifteen or sixteen%2cand%2c I understand%2c highly accomplished. Since her father's death%2c herhome has been London%2c where a lady lives with her%2c and superintends hereducation.”,Pride and Prejudice by Jane Austen
—Hello? Evening Telegraph here... Hello?... Who’s there?... Yes...Yes... Yes.,Ulysses by James Joyce
‘Don’t you mean “purpose”?’ said Alice.,Alice's Adventures in Wonderland by Lewis Carroll
“Certainly%2c” replied Elizabeth--“there are such people%2c but I hope Iam not one of _them_. I hope I never ridicule what is wise and good.Follies and nonsense%2c whims and inconsistencies%2c _do_ divert me%2c I own%2cand I laugh at them whenever I can. But these%2c I suppose%2c are preciselywhat you are without.”,Pride and Prejudice by Jane Austen
"James Vane looked into his sister's face with tenderness.  ""I want youto come out with me for a walk, Sibyl.  I don't suppose I shall eversee this horrid London again.  I am sure I don't want to.""",The Picture of Dorian Gray by Oscar Wilde
"  He said: compassion touch'd the hero's heart  He stood, suspended with the lifted dart:  As pity pleaded for his vanquish'd prize,  Stern Agamemnon swift to vengeance flies,  And, furious, thus: ""Oh impotent of mind!(164)  Shall these, shall these Atrides' mercy find?  Well hast thou known proud Troy's perfidious land,  And well her natives merit at thy hand!  Not one of all the race, nor sex, nor age,  Shall save a Trojan from our boundless rage:  Ilion shall perish whole, and bury all;  Her babes, her infants at the breast, shall fall;(165)  A dreadful lesson of exampled fate,  To warn the nations, and to curb the great!""",The Iliad by Homer
"You don't know his name, though, said the lad harshly.",The Picture of Dorian Gray by Oscar Wilde
“She has only one daughter%2c the heiress of Rosings%2c and of veryextensive property.”,Pride and Prejudice by Jane Austen
"—And Reuben J, Martin Cunningham said, gave the boatman a florin forsaving his son’s life.",Ulysses by James Joyce
Cramped in this carriage. She mightn’t like me to come that waywithout letting her know. Must be careful about women. Catch them oncewith their pants down. Never forgive you after. Fifteen.,Ulysses by James Joyce
"Yes, Harry, I believe that is true.  I cannot help telling you things.You have a curious influence over me.  If I ever did a crime, I wouldcome and confess it to you.  You would understand me.",The Picture of Dorian Gray by Oscar Wilde
IN THE HEART OF THE HIBERNIAN METROPOLIS,Ulysses by James Joyce
"—One and eightpence too much, Mr Dedalus said drily.",Ulysses by James Joyce
On the wharf?,The Picture of Dorian Gray by Oscar Wilde
"  Then died Scamandrius, expert in the chase,  In woods and wilds to wound the savage race;  Diana taught him all her sylvan arts,  To bend the bow, and aim unerring darts:  But vainly here Diana's arts he tries,  The fatal lance arrests him as he flies;  From Menelaus' arm the weapon sent,  Through his broad back and heaving bosom went:  Down sinks the warrior with a thundering sound,  His brazen armour rings against the ground.",The Iliad by Homer
"  Thus spoke the sage: the kings without delay  Dissolve the council, and their chief obey:  The sceptred rulers lead; the following host,  Pour'd forth by thousands, darkens all the coast.  As from some rocky cleft the shepherd sees  Clustering in heaps on heaps the driving bees,  Rolling and blackening, swarms succeeding swarms,  With deeper murmurs and more hoarse alarms;  Dusky they spread, a close embodied crowd,  And o'er the vale descends the living cloud.(81)  So, from the tents and ships, a lengthen'd train  Spreads all the beach, and wide o'ershades the plain:  Along the region runs a deafening sound;  Beneath their footsteps groans the trembling ground.  Fame flies before the messenger of Jove,  And shining soars, and claps her wings above.  Nine sacred heralds now, proclaiming loud(82)  The monarch's will, suspend the listening crowd.  Soon as the throngs in order ranged appear,  And fainter murmurs died upon the ear,  The king of kings his awful figure raised:  High in his hand the golden sceptre blazed;  The golden sceptre, of celestial flame,  By Vulcan form'd, from Jove to Hermes came.  To Pelops he the immortal gift resign'd;  The immortal gift great Pelops left behind,  In Atreus' hand, which not with Atreus ends,  To rich Thyestes next the prize descends;  And now the mark of Agamemnon's reign,  Subjects all Argos, and controls the main.(83)",The Iliad by Homer
"—That will do, professor MacHugh cried from the window. I don’t wantto hear any more of the stuff.",Ulysses by James Joyce
"  ""How dear, O kings! this fatal day has cost,  What Greeks are perish'd! what a people lost!  What tides of blood have drench'd Scamander's shore!  What crowds of heroes sunk to rise no more!  Then hear me, chief! nor let the morrow's light  Awake thy squadrons to new toils of fight:  Some space at least permit the war to breathe,  While we to flames our slaughter'd friends bequeath,  From the red field their scatter'd bodies bear,  And nigh the fleet a funeral structure rear;  So decent urns their snowy bones may keep,  And pious children o'er their ashes weep.  Here, where on one promiscuous pile they blazed,  High o'er them all a general tomb be raised;  Next, to secure our camp and naval powers,  Raise an embattled wall, with lofty towers;  From space to space be ample gates around,  For passing chariots; and a trench profound.  So Greece to combat shall in safety go,  Nor fear the fierce incursions of the foe.""  'Twas thus the sage his wholesome counsel moved;  The sceptred kings of Greece his words approved.",The Iliad by Homer
